"Product GID","Product handle","Product title","Metafield namespace","Metafield key","Metafield type","Metafield value"
"gid://shopify/Product/3828031553606","flachesan1n10u-d5","FlacheSAN1N10U-D5 1U 10 Bays Intel Skylake U.2 NVMe 850W HRP PSU","global","title","string","FlacheSAN1N10U-D5"
"gid://shopify/Product/3828031553606","flachesan1n10u-d5","FlacheSAN1N10U-D5 1U 10 Bays Intel Skylake U.2 NVMe 850W HRP PSU","global","303_Back I/O","string","2x USB 3.0 ports<br> 1x VGA port(s)<br> 1x COM Port<br> 2x 1GbE port<br> 1x 1GbE MGMT"
"gid://shopify/Product/3828031553606","flachesan1n10u-d5","FlacheSAN1N10U-D5 1U 10 Bays Intel Skylake U.2 NVMe 850W HRP PSU","global","302_Front I/O","string","Power On/Off switch & LED<br> Locate switch & LED<br>Reset switch<br> System warning LED<br> 4x LAN LED"
"gid://shopify/Product/3828031553606","flachesan1n10u-d5","FlacheSAN1N10U-D5 1U 10 Bays Intel Skylake U.2 NVMe 850W HRP PSU","global","299_Other Features","string","Dedicated GbE for IPMI 2.0 Aspeed AST2500 support Redfish DMTF RESTful API"
"gid://shopify/Product/3828031553606","flachesan1n10u-d5","FlacheSAN1N10U-D5 1U 10 Bays Intel Skylake U.2 NVMe 850W HRP PSU","global","211_Supported OS","string","Microsoft Windows Server 64bit 2012.R2<br> Windows 2016<br> Linux RHEL 6.9/7.3<br> SuSE SLES 11/12<br> Ubuntu 16.04.3 LTS<br>VMWare vSphere 6.5<br> XenServer 7.0"
"gid://shopify/Product/3828031553606","flachesan1n10u-d5","FlacheSAN1N10U-D5 1U 10 Bays Intel Skylake U.2 NVMe 850W HRP PSU","global","170_Storage","string","36 ports 12G SAS Expander with 3 SFF8643
Connectors (Optional), LSI3008 onboard (Optional)"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","100_System","string","System"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","110_Processor","string","Supports Single Socket AMD EPYC (Naples) CPU up to 180W TDP socket SP3"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","130_System Memory","string","Supports up to 16x DIMMs DDR4 RDIMM/RDIMM/LRDIMM 2666 MHz"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","161_Network","string","2x 1GbE Broadcom BCM5720<br> 1x GbE dedicated for IPMI"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","305_Expansion","string","1x PCI-E 3.0 x16 OCP 2.0 Mezzanine<br> 1x PCI-E 3.0 x16 Full Height <br>1x PCI-E 3.0 x16 Low Profile"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","700_Environment","string","Environment"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","710_Operating Temperature","string","0&deg;C ~ 35&deg;C"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","720_Storage Temperature","string","-20&deg;C ~ 70&deg;C"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","730_Relative Humidity","string","5% ~ 95% relative humidity, non-condensing"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","800_Physical","string","Physical"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","810_Dimensions (W x H x D)","string","System: 27""x19""x1.75"" (LxWxH) Packaging: 35""x 24.5""x9""(LxWxH)"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","820_Weights","string","Gross Weight: 47lbs without Hard Drives Net Weight: 35lbs without Hard Drive"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","family","string","server"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","product series","string","FlacheStreams"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","title","string","FlacheSAN1N10U-UN"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","171_Driver Bays","string","10x 2.5"" hot-swap U.2 NVMe drive bays <br>2x internal M.2 NVMe for OS drives"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","220_Cooling","string","5x 40mm fans with Smart Fan Control"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","739_HTS Code","string","8473 30 5100"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","740_ECCN","string","4A994"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","741_Compliance","string","CE, FCC Class A, RoHS 6/6 compliant"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","resource_BIOS","string","Tyan S8026GM2NRE"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","resource_AVL","string","FlacheSAN1N10U-20U-UN-AVL"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","resource_Data Sheet","string","DS_FlacheSAN1N10U-UN_E"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","resource_Product Brief","string","PB-FlacheStreams_AMD_E"
"gid://shopify/Product/1774401093702","flachesan1n10u-un","FlacheSAN1N10U-UN 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE EPYC 500W HRP","global","processor","string","AMD"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","100_System","string","System"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","110_Processor","string","Supports Single Socket AMD ROME &trade; up to 205W TDP socket SP3"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","130_System Memory","string","Supports up to 16x DIMMs DDR4 2666/3200 MHz"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","161_Network","string","2x 1GbE Broadcom BCM5720; 1x GbE dedicated for IPMI"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","171_Driver Bays","string","10x 2.5&quot; hot-swap U.2 NVMe drive bays; 2x internal M.2 NVMe for OS drives"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","220_Cooling","string","5x 40mm fans with Smart Fan Control"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","305_Expansion","string","2x PCIe 3.0/4.0 x16; 1x PCIe 3.0/4.0 x16 OCP 2.0 Mezzanine "
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","700_Environment","string","Environment"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","710_Operating Temperature","string","0&deg;C ~ 35&deg;C"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","720_Storage Temperature","string","-20&deg;C ~ 70&deg;C"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","730_Relative Humidity","string","5% ~ 95% relative humidity, non-condensing"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","739_HTS Code","string","8473 30 5100"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","740_ECCN","string","4A994"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","741_Compliance","string","CE, FCC Class A, RoHS 6/6 compliant"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","800_Physical","string","Physical"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","810_Dimensions (W x H x D)","string","System: 27&quot;x19&quot;x1.75&quot; (LxWxH)
Packaging: 35&quot;x 24.5&quot;x9&quot;(LxWxH)"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","820_Weights","string","Gross: 47lbs without drives; Net: 35lbs without drives"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","family","string","server"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","processor","string","AMD"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","product series","string","FlacheStreams"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","resource_Data Sheet","string","DS_FlacheSAN1N10U-UR_E"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","title","string","FlacheSAN1N10U-UR"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","501_Power","string","1+1 500W AC/DC or -48VDC/DC high efficiency Platinum redundant power supplies"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","303_Back I/O","string","2x USB 3.0 ports; 1x VGA port(s); 1x COM Port; 2x 1GbE ports; 1x 1GbE MGMT"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","302_Front I/O","string","Power On/Off switch & LED,  Locate switch & LED, Reset switch, System warning LED, 4x LAN LED"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","299_Other Features","string","Dedicated GbE for IPMI 2.0 Aspeed AST2500 support Redfish DMTF RESTful API"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","211_Supported OS","string","Microsoft Windows Server 64bit 2012.R2, 2016, Linux RHEL 6.9/7.3, SuSE SLES 11/12, Ubuntu 16.04.3 LTS VMWare vSphere 6.5, XenServer 7.0"
"gid://shopify/Product/3946267607110","flachesan1n10u-ur","FlacheSAN1N10U-UR 1U 10 BAYS NVMe U.2 PCIE X4 SINGLE 2ND GEN AMD EPYC 500W HRP","global","120_System Chipset","string","N/A"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","100_System","string","System"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","110_Processor","string","Supports Single Socket AMD EPYC (Naples) CPU up to 180W TDP socket SP3"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","130_System Memory","string","Supports up to 16x DIMMs DDR4 RDIMM/RDIMM/LRDIMM 2666 MHz"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","161_Network","string","2x 1GbE Broadcom BCM5720<br> 1x GbE dedicated for IPMI"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","305_Expansion","string","1x PCI-E 3.0 x16 OCP 2.0 Mezzanine<br> 1x PCI-E 3.0 x16 Full Height <br>1x PCI-E 3.0 x16 Low Profile"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","700_Environment","string","Environment"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","710_Operating Temperature","string","0&deg;C ~ 35&deg;C"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","720_Storage Temperature","string","-20&deg;C ~ 70&deg;C"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","730_Relative Humidity","string","5% ~ 95% relative humidity, non-condensing"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","800_Physical","string","Physical"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","810_Dimensions (W x H x D)","string","System: 27""x19""x1.75"" (LxWxH) Packaging: 35""x 24.5""x9""(LxWxH)"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","820_Weights","string","Gross Weight: 47lbs without Hard Drives Net Weight: 35lbs without Hard Drive"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","family","string","server"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","product series","string","FlacheStreams"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","title","string","FlacheSAN1N20U-UN"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","171_Driver Bays","string","10x 2.5"" hot-swap U.2 NVMe drive bays <br>2x internal M.2 NVMe for OS drives"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","220_Cooling","string","5x 40mm fans with Smart Fan Control"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","739_HTS Code","string","8473 30 5100"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","740_ECCN","string","4A994"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","741_Compliance","string","CE, FCC Class A, RoHS 6/6 compliant"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","resource_BIOS","string","Tyan S8026GM2NRE"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","resource_AVL","string","FlacheSAN1N10U-20U-UN-AVL"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","resource_Data Sheet","string","DS_FlacheSAN1N20U-UN_E"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","resource_Product Brief","string","PB-FlacheStreams_AMD_E"
"gid://shopify/Product/1774401650758","flachesan1n20u-un-1u-20-bays-nvme-u-2-7mm-single-epyc-500w-hrp","FlacheSAN1N20U-UN 1U 20 BAYS NVMe U.2 7MM SINGLE EPYC 500W HRP","global","processor","string","AMD"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","title","string","FlacheSAN1N36M-UN"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","resource_Data Sheet","string","DS-FlacheSAN1N36M-UN_E"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","820_Weights","string","Gross: 50lbs without drives<br>Net: 35lbs without drives"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","810_Dimensions (W x H x D)","string","System: 27.5”x19”x1.75” (LxWxH)<br>Packaging: 35”x 24.5”x9”(LxWxH)"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","800_Physical","string","Physical"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","741_Compliance","string","CE, FCC Class A, RoHS 6/6 compliant"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","740_ECCN","string","4A994"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","739_HTS Code","string","8473 30 5100"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","730_Relative Humidity","string","5% ~ 95% relative humidity, non-condensing"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","720_Storage Temperature","string","-20&deg;C ~ 70&deg;C"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","710_Operating Temperature","string","0&deg;C ~ 35&deg;C"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","700_Environment","string","Environment"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","501_Power","string","1+1 850W AC/DC or -48VDC/DC high efficiency
redundant power supplies"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","305_Expansion","string","2x PCIe Gen 3 x16 Full Height Half Length <br>1x PCIe Gen3 x16 OCP 2.0"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","302_Front I/O","string","Power On/Off switch & LED <br> Locate switch & LED, NMI switch<br> 2x LAN LED"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","301_I/O","string","2x USB 3.0 ports <br> 1x VGA port(s)<br> 1x COM Port<br> 2x 1GbE ports<br> 1x 1GbE MGMT"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","220_Cooling","string","5x 40mm fans with Smart Fan Control"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","211_Supported OS","string","Microsoft Windows Server 64bit 2012/R2<br>Windows
2016 64bit<br>Linux RHEL 7.4<br>SUSE 11 SP4 x64<br>
SUSE 12 SP2 x64<br> Ubuntu 16.04 x64<br> Ubuntu 17.04 x64"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","171_Driver Bays","string","36x NF1 (M.3) NVMe drive bays <br>or 36x M.2
(2260/2280/22110) NVMe with adapter tray<br>
2x internal M.2 NVMe for OS drives"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","130_System Memory","string","Supports up to 16x DIMMs DDR4 RDIMM/LRDIMM/NVDIMM 2667/2400 MHz"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","110_Processor","string","Supports UP AMD EPYC (Naples) up to 180W TDP socket SP3"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","100_System","string","System"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","product series","string","FlacheStreams"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","family","string","server"
"gid://shopify/Product/2023847755846","flachesan1n36m-un","FlacheSAN1N36M-UN AMD EPYC 36 bay NF1 NVMe 850W HRP PSU","global","resource_Product Brief","string","PB-FlacheStreams_AMD_E"
